Date,Open,High,Low,Close,Turnover (Rs. Cr)
07-Oct-05,2577.2,2603.25,2547.55,2574.05,4038.8
10-Oct-05,2577.1,2595.15,2561,2566.85,2627.27
11-Oct-05,2569.15,2592,2533.7,2589.55,3324.2
13-Oct-05,2584.4,2589.35,2529.05,2537.3,4050.09
14-Oct-05,2537.7,2548,2478,2484.4,3621.45
17-Oct-05,2488.4,2498.6,2459.5,2485.15,3148.62
18-Oct-05,2485.25,2517.7,2452.5,2468.2,3384.84
19-Oct-05,2467.8,2467.85,2394.95,2412.45,3933.15
20-Oct-05,2421.4,2463.85,2363.55,2395.45,4202.57
21-Oct-05,2397.85,2447.85,2384.05,2443.75,3775.57
24-Oct-05,2444.2,2460,2388.4,2394.85,2943.37
25-Oct-05,2394.95,2444.6,2390.85,2418.2,3470.96
26-Oct-05,2418.45,2434,2401.1,2408.5,3800.91
27-Oct-05,2408.95,2416.45,2338.6,2352.9,4868.7
28-Oct-05,2352.65,2355.15,2307.45,2316.05,3192.26
31-Oct-05,2314.85,2373.4,2314.2,2370.95,2419.6
01-Nov-05,2366.8,2410.15,2366.8,2386.75,665.75
02-Nov-05,2386.45,2423.8,2367.75,2419.05,2909.26
07-Nov-05,2419.25,2464.65,2411.6,2461.6,3265.1
08-Nov-05,2463.65,2502.9,2460,2492.65,3234.37
09-Nov-05,2493.1,2519.4,2475.7,2489.1,2927.57
10-Nov-05,2489.1,2504.75,2480.85,2500.7,2435.45
11-Nov-05,2500.85,2551.4,2500.85,2548.65,3003.72
14-Nov-05,2548.55,2576.95,2534.4,2558.7,2722.9
16-Nov-05,2559.45,2585.95,2559.45,2582.75,2711.52
17-Nov-05,2558.45,2608.85,2558.45,2603.95,2924.97
18-Nov-05,2604,2632.35,2595.15,2620.05,3121.62
21-Nov-05,2620.1,2626.4,2591.75,2602.5,3111.44
22-Nov-05,2603.25,2614,2567.05,2572.85,3090.06
23-Nov-05,2572.85,2613.4,2563.1,2608.6,2992.72
24-Nov-05,2608.9,2643.7,2608.7,2635,3651.41
25-Nov-05,2635.35,2668.9,2633.75,2664.3,2877.95
26-Nov-05,2664.85,2686.5,2664.7,2683.45,1016.73
28-Nov-05,2683.6,2717.15,2682.65,2712,3266.97
29-Nov-05,2712.35,2713.9,2679.9,2698.3,3583.48
30-Nov-05,2698.1,2727.05,2647.1,2652.25,3588.31
01-Dec-05,2651.6,2705,2641.95,2698.95,3626.04
02-Dec-05,2699.55,2730.7,2691.5,2697.95,3914.45
05-Dec-05,2697.6,2710.65,2654.35,2660.5,2405.29
06-Dec-05,2661.4,2694.4,2647.35,2662.3,2735.99
07-Dec-05,2662.3,2697.1,2662.3,2693,3002.33
08-Dec-05,2694.95,2711.6,2673.5,2706.7,3288.04
09-Dec-05,2706.75,2761.1,2698,2756.45,3624.71
12-Dec-05,2756.4,2789.35,2756.4,2776.2,3334.62
13-Dec-05,2776.8,2815.3,2764.65,2812.3,4485.5
14-Dec-05,2812.8,2825.65,2788.3,2804.55,4636.36
15-Dec-05,2805.2,2821.5,2763.35,2778.55,3996.15
16-Dec-05,2778.65,2814.9,2766.5,2810.15,4180.3
19-Dec-05,2808.35,2846,2803.45,2842.6,3272.85
20-Dec-05,2843.15,2853.1,2815.2,2826.2,3150.23
21-Dec-05,2826.45,2847.3,2799.45,2822.9,7389.62
22-Dec-05,2826.7,2846.65,2818.65,2835.25,2946.81
23-Dec-05,2835.7,2857,2799.7,2804.85,2972.67
26-Dec-05,2804.3,2804.3,2741.8,2749.6,2509.99
27-Dec-05,2746.25,2812.6,2725.7,2805.9,2824.9
28-Dec-05,2806.8,2824.3,2780,2794.05,3690.54
29-Dec-05,2792.75,2829.4,2792.75,2821.95,3891.34
30-Dec-05,2823.95,2845.55,2812.75,2836.55,4017.93
02-Jan-06,2836.8,2849.45,2825.4,2835.95,2492.19
03-Jan-06,2835.95,2887.2,2832.05,2883.35,2674.83
04-Jan-06,2883,2909.35,2883,2904.4,3415.2
05-Jan-06,2904.45,2916.2,2884.8,2899.85,3203.74
06-Jan-06,2899.85,2921.7,2877.25,2914,3728.49
09-Jan-06,2913.35,2927.25,2898.25,2910.1,3462.62
10-Jan-06,2910.15,2913.05,2865.6,2870.8,3508.23
12-Jan-06,2869.35,2869.35,2824,2850.7,6110.85
13-Jan-06,2851.4,2878.35,2846.7,2850.55,3198.16
16-Jan-06,2851.35,2855.7,2824.05,2833.1,3404.76
17-Jan-06,2833.8,2861.25,2820.65,2829.1,6190.85
18-Jan-06,2809.9,2840.1,2783.85,2809.2,6974.93
19-Jan-06,2811.1,2875.95,2811.1,2870.85,3219.72
20-Jan-06,2870.8,2912.8,2870.8,2900.95,4307.53
23-Jan-06,2900.3,2900.3,2870.95,2884.05,2809.25
24-Jan-06,2886.35,2914.25,2885.75,2908,3300.77
25-Jan-06,2908.75,2949.1,2871.25,2940.35,4944.65
27-Jan-06,2941.9,2989.7,2941.9,2982.75,3807.99
30-Jan-06,2983.3,3002.2,2963.65,2974.5,3402.83
31-Jan-06,2968.95,3005.1,2968.85,3001.1,2982.45
01-Feb-06,3001.3,3011.05,2960.9,2971.55,3809.99
02-Feb-06,2972.2,2997.25,2957.55,2967.45,3574.21
03-Feb-06,2968.1,2973.9,2931.85,2940.6,3113.61
06-Feb-06,2940.95,3009.45,2928.1,3000.45,3602.08
07-Feb-06,3001.15,3025.1,2991.25,3020.1,3781.35
08-Feb-06,3018.2,3021.25,2984.9,3008.95,3709.2
10-Feb-06,3009.15,3031.75,3009.1,3027.55,3764.84
13-Feb-06,3026.15,3042.75,3018.5,3041.15,3052.33
14-Feb-06,3040.25,3051.7,3009.9,3017.55,4149.93
15-Feb-06,3001.4,3048.8,2995.3,3022.2,4183.48
16-Feb-06,3023.1,3036.65,3013.7,3021.6,3413.17
17-Feb-06,3021.65,3038.8,2976.7,2981.5,3664.79
20-Feb-06,2982.35,3010.65,2955.85,3005.85,2832.2
21-Feb-06,3008.55,3042.05,3008.55,3035.5,2936.55
22-Feb-06,3035.65,3055.65,3032.5,3050.8,2838.57
23-Feb-06,3050.85,3078.4,3050.85,3062.1,4627.45
24-Feb-06,3061.7,3072,3041.6,3050.05,2445.38
27-Feb-06,3050.3,3070.35,3050.3,3067.45,2663.01
28-Feb-06,3067.9,3090.3,3031.8,3074.7,4978.91
01-Mar-06,3074.6,3127.25,3064,3123.1,4886.99
02-Mar-06,3124.25,3170.35,3124.25,3150.7,5303.83
03-Mar-06,3151.3,3167.2,3132.6,3147.35,3740.91
06-Mar-06,3147.25,3194,3147.2,3190.4,3256.57
07-Mar-06,3190.45,3192.95,3166.75,3182.8,4153.35
08-Mar-06,3183.45,3187.5,3107.9,3116.7,5393.67
09-Mar-06,3116.75,3132.65,3069.85,3129.1,4422.04
10-Mar-06,3129.05,3189.35,3128.6,3183.9,4292.37
13-Mar-06,3184.1,3221.3,3174.05,3202.65,3515.72
14-Mar-06,3197.2,3223.45,3184.05,3195.35,4011.15
16-Mar-06,3197.3,3230.4,3196.95,3226.6,4339.33
17-Mar-06,3226.9,3258.3,3226.9,3234.05,4238.8
20-Mar-06,3234.2,3268.25,3234.2,3265.65,3092.16
21-Mar-06,3264.65,3292.15,3247.25,3262.3,4408.31
22-Mar-06,3263.35,3267.95,3221.95,3240.15,4747.15
23-Mar-06,3240.85,3265.6,3225.2,3247.15,4977.08
24-Mar-06,3247.15,3286.2,3242.6,3279.8,3755.77
27-Mar-06,3283.4,3327.05,3280.8,3321.65,6939.44
28-Mar-06,3321.45,3344.5,3311.85,3325,7402.88
29-Mar-06,3324.85,3359.8,3324.8,3354.2,4235.41
30-Mar-06,3354.25,3433.85,3354.25,3418.95,7120.91
31-Mar-06,3420.55,3425.45,3381.9,3402.55,12055.59
03-Apr-06,3403.15,3478.25,3402.45,3473.3,3804.68
04-Apr-06,3473.1,3508.25,3463.85,3483.15,4230.1
05-Apr-06,3483.15,3513.95,3483.15,3510.9,4099.01
07-Apr-06,3525.6,3555.5,3445.9,3454.8,7354.61
10-Apr-06,3455,3489.05,3430.4,3478.45,4807.96
12-Apr-06,3479.1,3484.65,3366.75,3380,6146.48
13-Apr-06,3380.4,3391.05,3290.35,3345.5,6733.14
17-Apr-06,3342.15,3433.65,3342.15,3425.15,4856.61
18-Apr-06,3429,3521.95,3429,3518.1,5605.22
19-Apr-06,3523.65,3570.5,3502.75,3535.85,5833.57
20-Apr-06,3539.8,3578.35,3527.25,3573.5,5774.69
21-Apr-06,3576.75,3592.75,3517.1,3573.05,6849.64
24-Apr-06,3572.8,3585.35,3536.3,3548.9,4698.35
25-Apr-06,3548.8,3552.65,3433.55,3462.65,4284.69
26-Apr-06,3462.65,3562.3,3454.1,3555.75,4568.22
27-Apr-06,3554.7,3598.95,3492.75,3508.1,10435.62
28-Apr-06,3507.45,3517.65,3342.85,3508.35,4943.01
29-Apr-06,3508.35,3565.75,3508.35,3557.6,1515.59
02-May-06,3557.55,3622.05,3556.9,3605.45,5259.84
03-May-06,3604.4,3640.8,3581.4,3634.25,4537.19
04-May-06,3630.65,3674.5,3621.55,3648.4,5141
05-May-06,3649.45,3676.55,3639.55,3663.95,4261.22
08-May-06,3668.65,3708.55,3668.65,3693.15,3777.17
09-May-06,3694.65,3725.4,3655.65,3720.55,4706.15
10-May-06,3720.75,3758.05,3717.25,3754.25,4998.59
11-May-06,3755.8,3774.15,3687.9,3701.05,4255.37
12-May-06,3704.15,3704.15,3633.85,3650.05,4448.04
15-May-06,3651,3653,3482.85,3502.95,5652.8
16-May-06,3502.95,3543.5,3382.4,3523.3,6200.73
17-May-06,3525.05,3641.85,3525.05,3635.1,4550.85
18-May-06,3636.45,3636.45,3365.9,3388.9,6090.7
19-May-06,3391.85,3493.05,3205.25,3246.9,6499.15
22-May-06,3254.3,3313.9,2896.4,3081.35,6043.37
23-May-06,3068.6,3221.05,2997.35,3199.35,4682.56
24-May-06,3203.5,3249.75,3091.6,3115.55,5908.84
25-May-06,3114.7,3198.35,3012.95,3177.7,6720.25
26-May-06,3177.7,3277.95,3177.7,3209.6,4245.44
29-May-06,3207.25,3255.25,3193.15,3214.9,2981.85
30-May-06,3215.5,3252.1,3167.05,3185.3,3202.35
31-May-06,3181.95,3181.95,2972.9,3071.05,4934.32
01-Jun-06,3072.55,3130,2936.6,2962.25,5065.82
02-Jun-06,2961.5,3099.35,2940.2,3091.35,4324.06
05-Jun-06,3092.6,3125.4,3006.4,3016.65,4034.23
06-Jun-06,3015.05,3015.05,2910.3,2937.3,4198.29
07-Jun-06,2935.25,2956.9,2819.45,2860.45,4954.39
08-Jun-06,2856.9,2859.4,2683.2,2724.35,5155.37
09-Jun-06,2721.2,2875.75,2707.85,2866.3,4255.42
12-Jun-06,2867.65,2877.8,2761.85,2776.85,3359.69
13-Jun-06,2773.6,2773.6,2638.1,2663.3,3459.33
14-Jun-06,2665.05,2767.75,2595.65,2632.8,4513.9
15-Jun-06,2634.1,2814.15,2634.1,2798.8,3820.2
16-Jun-06,2799.85,2960.15,2799.85,2890.35,5258.32
19-Jun-06,2892,2932.9,2846.5,2916.9,3186.42
20-Jun-06,2919,2919,2837.45,2861.3,3342.93
21-Jun-06,2861.4,2930.8,2836.4,2923.45,3417
22-Jun-06,2923.75,3017.65,2923.75,2994.75,3567
23-Jun-06,2993.55,3063.2,2920.2,3042.7,3615.07
25-Jun-06,3043.15,3083,3035.95,3050.3,433.29
26-Jun-06,3051.8,3059.85,2928,2943.2,3613.02
27-Jun-06,2943.6,3004.15,2899.25,2982.45,5252.39
28-Jun-06,2982.2,3003.65,2909.6,2981.1,3840.16
29-Jun-06,2982.9,3049.25,2982.9,2997.9,5017.76
30-Jun-06,2993.5,3134.15,2993.5,3128.2,4453.99
03-Jul-06,3128.75,3160.35,3114.85,3150.95,3157.85
04-Jul-06,3151.05,3177.4,3130.3,3138.65,3147.66
05-Jul-06,3136.95,3201.2,3121.8,3197.1,4195.99
06-Jul-06,3197.5,3197.5,3138.4,3156.4,3524.77
07-Jul-06,3157.95,3193.1,3056.3,3075.85,4068.6
10-Jul-06,3077.1,3147.7,3064.1,3142,2980.45
11-Jul-06,3145.3,3146,3100.4,3116.15,3096.43
12-Jul-06,3124.95,3201.35,3078.25,3195.9,5499.45
13-Jul-06,3196.3,3208.85,3148.95,3169.3,3475.59
14-Jul-06,3166.25,3166.25,3089.55,3123.35,3055.66
17-Jul-06,3123.65,3125.1,2999.35,3007.55,2953.6
18-Jul-06,3007.15,3038.25,2967.95,2993.65,3522.91
19-Jul-06,2995.85,3045.35,2919.95,2932.75,3948.34
20-Jul-06,2943.65,3041.25,2943.65,3023.05,3686.36
21-Jul-06,3025.1,3029.1,2930.15,2945,3454.86
24-Jul-06,2944.9,2996.65,2878.25,2985.85,3721.14
25-Jul-06,2989.5,3046.95,2987.15,3040.5,3378.75
26-Jul-06,3040.45,3121.4,3022.7,3110.15,3749.48
27-Jul-06,3109.85,3167.1,3109.85,3156.15,5295.1
28-Jul-06,3158,3168.5,3109.45,3130.8,3571.94
31-Jul-06,3131.35,3179.7,3110.6,3143.2,3130.17
01-Aug-06,3128.2,3154.7,3113.6,3147.8,2790.09
02-Aug-06,3129.45,3187.85,3127.9,3182.1,2628.88
03-Aug-06,3182.55,3234.25,3175.15,3190,3556.26
04-Aug-06,3189.7,3228.15,3161.8,3176.75,3282.36
07-Aug-06,3176.7,3178.5,3142.55,3151.1,2482.52
08-Aug-06,3151.55,3216.75,3151.55,3212.4,2334.3
09-Aug-06,3211.55,3267.2,3187.85,3254.6,3410.66
10-Aug-06,3254.6,3274.75,3229.45,3260.1,2795.74
11-Aug-06,3260.05,3286.5,3236.95,3274.35,3339.55
14-Aug-06,3274.95,3317.8,3269.15,3313.1,2309.79
16-Aug-06,3314.75,3377.1,3314.75,3356.05,3288.12
17-Aug-06,3359.7,3385.15,3328.6,3353.9,3678.42
18-Aug-06,3354.5,3366.25,3332.2,3356.75,2744.7
21-Aug-06,3356.8,3374.9,3332.9,3366,2623.86
22-Aug-06,3369.6,3398.35,3351.5,3364.6,2780.25
23-Aug-06,3363.6,3369.65,3325.1,3335.8,2595.68
24-Aug-06,3336.65,3379.55,3304.85,3370.4,3625.17
25-Aug-06,3368.55,3402.7,3368.55,3385.95,3290.78
28-Aug-06,3386,3405.3,3377.75,3401.1,2051.97
29-Aug-06,3405.05,3434.95,3396.1,3425.7,2935.97
30-Aug-06,3425.8,3440.2,3407.75,3430.35,2963.16
31-Aug-06,3404.5,3452.3,3403.65,3413.9,4581.17
01-Sep-06,3414,3439.5,3402.9,3435.45,3118.13
04-Sep-06,3435.55,3483.1,3435.55,3476.85,2672.11
05-Sep-06,3471.4,3488.6,3457.9,3473.75,2330.87
06-Sep-06,3474.4,3490.7,3465.8,3477.25,3020.81
07-Sep-06,3477.15,3478.85,3438.8,3454.55,3097.76
08-Sep-06,3454.65,3477.95,3442.85,3471.45,3823.16
11-Sep-06,3470.35,3486.65,3351.3,3366.15,3948.22
12-Sep-06,3363.3,3395.05,3328.45,3389.9,3899.77
13-Sep-06,3389.85,3470.65,3389.8,3454.55,3702.22
14-Sep-06,3454.6,3484,3454.6,3471.6,4891.78
15-Sep-06,3471.65,3487.45,3434.55,3478.6,3491.83
18-Sep-06,3478.65,3506.2,3478.4,3492.75,2990.54
19-Sep-06,3493.5,3514.95,3438.8,3457.35,3565.22
20-Sep-06,3457.85,3509.85,3419.75,3502.8,3133.57
21-Sep-06,3506.7,3556.35,3506.7,3553.05,3470.59
22-Sep-06,3554.05,3562.45,3525.4,3544.05,3402.22
25-Sep-06,3545.1,3568.65,3514.85,3523.45,2973.4
26-Sep-06,3523.7,3576.75,3517.15,3571.75,3513.92
27-Sep-06,3571.75,3603.7,3568.4,3579.3,3388.77
28-Sep-06,3579.95,3589.3,3560.75,3571.75,4431.1
29-Sep-06,3572.15,3599.8,3564.7,3588.4,3291.25
03-Oct-06,3588.95,3606.2,3561.7,3569.6,2746.91
04-Oct-06,3570.95,3580.05,3508.65,3515.35,3819.03
05-Oct-06,3515.6,3574.95,3515.6,3564.9,3523.08
06-Oct-06,3565.45,3583.75,3560.9,3569.7,3254.23
09-Oct-06,3570.05,3585.35,3540.45,3567.15,2351.09
10-Oct-06,3567.45,3597.2,3563.1,3571.05,2759.2
11-Oct-06,3581.55,3614.5,3544.25,3558.55,3439.29
12-Oct-06,3562.55,3626.8,3545.95,3621.05,3436.45
13-Oct-06,3621.65,3682.35,3621.65,3676.05,4180.34
16-Oct-06,3668.9,3729.7,3668.9,3723.95,4114.25
17-Oct-06,3726.4,3742.5,3691.35,3715,3601.25
18-Oct-06,3715.2,3727,3701.3,3710.65,4457.77
19-Oct-06,3711.1,3726.95,3655.05,3677.8,3801.97
20-Oct-06,3678.75,3714.25,3665.5,3676.85,3349.3
21-Oct-06,3680.85,3708.4,3662.85,3683.5,507.73
23-Oct-06,3683.4,3690.85,3651.2,3657.3,2204.29
26-Oct-06,3656.2,3686.85,3651.2,3677.55,4879.43
27-Oct-06,3676.85,3747.35,3674.8,3739.35,4114.12
30-Oct-06,3739.35,3776.05,3719.45,3769.1,4741.7
31-Oct-06,3770.5,3782.85,3726.75,3744.1,4104.67
01-Nov-06,3744.1,3777.7,3737,3767.05,3544.68
02-Nov-06,3769.4,3805.5,3761.9,3791.2,3121.02
03-Nov-06,3793.05,3809.65,3771,3805.35,3313.66
06-Nov-06,3804.75,3822.4,3798.25,3809.25,3137.47
07-Nov-06,3812.15,3840.45,3789.4,3798.75,3596.23
08-Nov-06,3799.2,3809.95,3737.2,3777.3,4427.67
09-Nov-06,3777.8,3808.2,3769.8,3796.4,3934.11
10-Nov-06,3796.05,3842.4,3785.4,3834.75,3936.21
13-Nov-06,3834.8,3862.05,3834,3858.75,2739.11
14-Nov-06,3862,3883,3850.75,3865.9,3651.51
15-Nov-06,3865.95,3888.8,3838.25,3876.3,3511.53
16-Nov-06,3876.4,3900.4,3863.85,3876.85,4686.36
17-Nov-06,3877,3891.85,3835.7,3852.8,4194.93
20-Nov-06,3852.65,3866.95,3794.3,3856.15,4952.26
21-Nov-06,3859.5,3921.7,3856.75,3918.25,3907.31
22-Nov-06,3918.3,3960,3909.6,3954.75,5284.69
23-Nov-06,3955.3,3976.8,3933.7,3945.45,4000.52
24-Nov-06,3945.45,3965.8,3935.3,3950.85,3633.78
27-Nov-06,3974.95,3974.95,3948.85,3968.9,3350.7
28-Nov-06,3966,3966,3911.55,3921.75,3564.33
29-Nov-06,3922.5,3952.4,3920,3928.2,3170.71
30-Nov-06,3929.4,3973,3929.4,3954.5,5200.26
01-Dec-06,3955.7,4001.3,3953.95,3997.6,3309.49
04-Dec-06,4002.4,4015.25,3991.55,4001,3426.05
05-Dec-06,4001.25,4033.2,4001.25,4015.75,3669.1
06-Dec-06,4016,4036.2,3982.5,4015.95,3637.13
07-Dec-06,4015,4027.7,4001.4,4015.35,3396.24
08-Dec-06,4015.75,4046.85,3948.7,3962,3113.85
11-Dec-06,3961.9,3965.05,3798.3,3849.5,4688.29
12-Dec-06,3849.1,3861.25,3661.6,3716.9,5958.99
13-Dec-06,3716.75,3777.6,3657.65,3765.2,5185.84
14-Dec-06,3765.7,3855.05,3763.5,3843.05,3750.19
15-Dec-06,3849.6,3908.45,3845.45,3888.65,4491.99
18-Dec-06,3888.2,3934,3828.15,3928.75,4122.31
19-Dec-06,3928.85,3931.9,3783.45,3832,4700.27
20-Dec-06,3832.15,3886.1,3787.55,3815.55,4707.85
21-Dec-06,3814.75,3851.2,3768.8,3833.5,3118.95
22-Dec-06,3834.9,3880.15,3823.4,3871.15,2468.08
26-Dec-06,3871.3,3946.1,3870.45,3940.5,2356.62
27-Dec-06,3942.75,3986.75,3937.7,3974.25,2965.96
28-Dec-06,3974.2,3997.35,3961.95,3970.55,4414.78
29-Dec-06,3971.65,3991.6,3960.45,3966.4,2383.73
02-Jan-07,3966.25,4016.65,3964.95,4007.4,1929.76
03-Jan-07,4007.7,4029.8,3985,4024.05,3291.66
04-Jan-07,4027.3,4041,3979.8,3988.8,3446.19
05-Jan-07,3990.15,4011.45,3969.65,3983.4,3558.69
08-Jan-07,3983.3,3987.45,3913,3933.4,3590.08
09-Jan-07,3933.3,3963.75,3890.75,3911.4,3753.18
10-Jan-07,3910.95,3911.95,3841.7,3850.3,3892.68
11-Jan-07,3852.15,3953.1,3833.6,3942.25,5058.74
12-Jan-07,3944.55,4059.15,3944.55,4052.45,4727.43
15-Jan-07,4052.85,4099.65,4052.4,4078.4,4103.23
16-Jan-07,4090.7,4107.45,4067.9,4080.5,3626.6
17-Jan-07,4084.9,4096.75,4071.55,4076.45,3077.88
18-Jan-07,4075.2,4140.25,4075.2,4109.05,4020.61
19-Jan-07,4126,4137.15,4058.35,4090.15,4541.53
22-Jan-07,4089.6,4114.5,4069.95,4102.45,3514.19
23-Jan-07,4102.65,4105.1,4056.45,4066.1,3783.57
24-Jan-07,4066.6,4098.25,4065.75,4089.9,3760.9
25-Jan-07,4092.05,4157.95,4090.1,4147.7,5541.44
29-Jan-07,4148.4,4167.15,4115.75,4124.45,3998.53
31-Jan-07,4123.85,4137.85,4068.55,4082.7,5378.2
01-Feb-07,4083.4,4141.6,4081.1,4137.2,3409.67
02-Feb-07,4140.2,4198.7,4132.95,4183.5,4676.12
05-Feb-07,4193.15,4219,4170,4215.35,3381.35
06-Feb-07,4216.55,4228.15,4186.15,4195.9,3421.59
07-Feb-07,4198.2,4232.3,4192.85,4224.25,3804.96
08-Feb-07,4232,4245.3,4188.45,4223.4,3340.66
09-Feb-07,4223.5,4239.2,4171.8,4187.4,3610.6
12-Feb-07,4187.2,4187.2,4044.35,4058.3,3947.24
13-Feb-07,4069.1,4132.7,3998.3,4044.55,4496.49
14-Feb-07,4044.9,4057.35,3965.2,4047.1,4215.28
15-Feb-07,4046.8,4155.7,4046.8,4146.2,4115.85
19-Feb-07,4149.25,4177.7,4149.25,4164.55,2847.75
20-Feb-07,4164.85,4175.45,4099.55,4106.95,3038.13
21-Feb-07,4107.15,4132.8,4080.9,4096.2,3629.73
22-Feb-07,4096.65,4126.9,4023.15,4040,5953.76
23-Feb-07,4046,4065.45,3918.2,3938.95,4716.39
26-Feb-07,3939.1,3958.9,3856.7,3942,4750.58
27-Feb-07,3948.05,3958,3873.85,3893.9,3813.71
28-Feb-07,3893.4,3893.4,3674.85,3745.3,7274.03
01-Mar-07,3745.4,3818.75,3718.15,3811.2,4980.12
02-Mar-07,3811.65,3842.05,3711.05,3726.75,4811.76
05-Mar-07,3726.5,3726.65,3554.5,3576.5,4944.86
06-Mar-07,3577.15,3679.15,3576.65,3655.65,4354.73
07-Mar-07,3661.55,3714.15,3568.55,3626.85,4341.61
08-Mar-07,3627.25,3779.5,3626.8,3761.65,4218.03
09-Mar-07,3761.85,3795.7,3684.25,3718,4389.81
12-Mar-07,3717.45,3781.45,3713.9,3734.6,3741.24
13-Mar-07,3735.25,3775.85,3717.15,3770.55,3142.41
14-Mar-07,3768.4,3768.4,3623,3641.1,3731.1
15-Mar-07,3644.9,3711.05,3630.55,3643.6,3587.44
16-Mar-07,3639.35,3683.6,3573.85,3608.55,3234.07
19-Mar-07,3611.3,3683.35,3602.85,3678.9,2036.42
20-Mar-07,3680.35,3725,3676.65,3697.6,2825.38
21-Mar-07,3697.7,3771.2,3680.6,3764.55,3063.79
22-Mar-07,3764.5,3881,3764.5,3875.9,4357.66
23-Mar-07,3876.75,3901.75,3850.8,3861.05,3806.35
26-Mar-07,3863.45,3885.45,3768.25,3819.95,3448.63
28-Mar-07,3818.75,3830.3,3752.95,3761.1,4465.85
29-Mar-07,3759.15,3805.85,3750.35,3798.1,5761.84
30-Mar-07,3788.85,3832.2,3785.3,3821.55,3945.32
02-Apr-07,3820,3820,3617,3633.6,3979.31
03-Apr-07,3633.85,3703.05,3632.2,3690.65,3567.88
04-Apr-07,3689.75,3751.4,3689.75,3733.25,3685.87
05-Apr-07,3735.2,3771.45,3709.15,3752,3151.7
09-Apr-07,3752.9,3850.9,3747.25,3843.5,2737.11
10-Apr-07,3844.15,3858.35,3819.3,3848.15,3508.74
11-Apr-07,3848.35,3876.35,3844.75,3862.65,3864.28
12-Apr-07,3861.85,3861.85,3811.25,3829.85,3230.5
13-Apr-07,3830.35,3924.55,3828.45,3917.35,4643.26
16-Apr-07,3920.5,4016.8,3920.5,4013.35,4169.48
17-Apr-07,4014.4,4030,3976.25,3984.95,4248.2
18-Apr-07,3989.6,4039.25,3981.75,4011.6,3555.36
19-Apr-07,3998.5,4011,3933.35,3997.65,3618.63
20-Apr-07,4000.25,4090.05,3995.5,4083.55,4269.77
23-Apr-07,4083.55,4122.35,4075.2,4085.1,3672.1
24-Apr-07,4085.1,4162.15,4057.7,4141.8,5279.14
25-Apr-07,4134.25,4173.3,4114.35,4167.3,4912.39
26-Apr-07,4170.05,4217.9,4143.25,4177.85,5921.6
27-Apr-07,4182,4182,4074.3,4083.5,4143.61
30-Apr-07,4081.6,4096.9,4028.9,4087.9,3816.33
03-May-07,4089.45,4161.2,4080.75,4150.85,4196.82
04-May-07,4168.9,4180.9,4109.7,4117.35,3620.94
07-May-07,4117.5,4157.65,4103.6,4111.15,2962.32
08-May-07,4111.25,4136.05,4066.4,4077,4067.24
09-May-07,4077.25,4087.8,4030.55,4079.3,3484.85
10-May-07,4079.6,4134.2,4057.55,4066.8,3591.84
11-May-07,4070.2,4094.65,3981.15,4076.65,4421.44
14-May-07,4078.8,4151.3,4072.45,4134.3,3429.82
15-May-07,4134.3,4150.45,4102.45,4120.3,3857.44
16-May-07,4125.4,4181,4113.05,4170.95,4499.51
17-May-07,4172.1,4232.45,4172.1,4219.55,5138.95
18-May-07,4216.5,4228.45,4177,4214.5,3960.85
21-May-07,4217.65,4269.35,4217.55,4260.9,4309.29
22-May-07,4263.1,4281.6,4234.1,4278.1,4887.78
23-May-07,4279.6,4291.4,4231.05,4246.2,4384.41
24-May-07,4246.2,4250.85,4189.05,4204.9,4033.72
25-May-07,4197.85,4256.4,4141.35,4248.15,4590.27
28-May-07,4248.35,4295.6,4242.8,4256.55,3524.29
29-May-07,4257.6,4298.85,4248.9,4293.25,3797.57
30-May-07,4292.7,4301.6,4241.35,4249.65,5019.21
31-May-07,4250.25,4306.75,4250.25,4295.8,4960.86
01-Jun-07,4296.05,4325.8,4288.55,4297.05,3665.42
04-Jun-07,4300.7,4362.95,4256.45,4267.05,3405.67
05-Jun-07,4268.9,4292.5,4249.1,4284.65,3585.98
06-Jun-07,4285.75,4324.1,4190.95,4198.25,4037.35
07-Jun-07,4197.6,4230.05,4130.5,4179.5,4096.82
08-Jun-07,4179.5,4195.15,4126.1,4145,5337.22
11-Jun-07,4183.75,4205.2,4134.95,4145.6,3650.49
12-Jun-07,4139.7,4166.85,4100.8,4155.2,3659.97
13-Jun-07,4155.2,4161.8,4102.95,4113.05,3287.71
14-Jun-07,4113.2,4174.05,4112.85,4170,3306.45
15-Jun-07,4186.4,4209.45,4153.7,4171.45,3221.92
18-Jun-07,4177,4208.15,4140.25,4147.1,2726.28
19-Jun-07,4143.85,4222.4,4136.15,4214.3,3172.82
20-Jun-07,4214.3,4257,4214.3,4248.65,3687.78
21-Jun-07,4248.65,4275.35,4220.1,4267.4,3911.35
22-Jun-07,4267.55,4278.85,4242.5,4252.05,3525.94
25-Jun-07,4251.4,4264.25,4236.3,4259.4,3490.6
26-Jun-07,4259.4,4296.15,4250.1,4285.7,3201.08
27-Jun-07,4286.2,4294.2,4255.25,4263.95,3335.55
28-Jun-07,4263.9,4291.4,4256.9,4282,5177.41
29-Jun-07,4282.4,4321.35,4280.95,4318.3,4423.22
02-Jul-07,4318.4,4346.75,4305.45,4313.75,3487.02
03-Jul-07,4315.05,4363.35,4313.55,4357.55,3454.26
